Created as New Dataset;
cm-1;%T
3351,50;46,68
3351,00;46,68
3350,50;46,68
3350,00;46,69
3349,50;46,70
3349,00;46,72
3348,50;46,74
3348,00;46,77
3347,50;46,79
3347,00;46,80
3346,50;46,83
3346,00;46,86
3345,50;46,90
3345,00;46,95
3344,50;47,00
3344,00;47,03
3343,50;47,05
3343,00;47,06
3342,50;47,08
3342,00;47,11
3341,50;47,15
3341,00;47,20
3340,50;47,23
3340,00;47,25
3339,50;47,26
3339,00;47,27
3338,50;47,30
3338,00;47,34
3337,50;47,39
3337,00;47,44
3336,50;47,49
3336,00;47,54
3335,50;47,60
3335,00;47,65
3334,50;47,71
3334,00;47,74
3333,50;47,77
3333,00;47,79
3332,50;47,82
3332,00;47,87
3331,50;47,92
3331,00;47,98
3330,50;48,03
3330,00;48,07
3329,50;48,10
3329,00;48,13
3328,50;48,16
3328,00;48,19
3327,50;48,23
3327,00;48,27
3326,50;48,33
3326,00;48,39
3325,50;48,43
3325,00;48,46
3324,50;48,48
3324,00;48,50
3323,50;48,53
3323,00;48,57
3322,50;48,62
3322,00;48,67
3321,50;48,73
3321,00;48,80
3320,50;48,87
3320,00;48,93
3319,50;48,97
3319,00;49,00
3318,50;49,03
3318,00;49,06
3317,50;49,09
3317,00;49,14
3316,50;49,18
3316,00;49,22
3315,50;49,25
3315,00;49,27
3314,50;49,29
3314,00;49,33
3313,50;49,38
3313,00;49,44
3312,50;49,50
3312,00;49,56
3311,50;49,62
3311,00;49,68
3310,50;49,74
3310,00;49,78
3309,50;49,82
3309,00;49,87
3308,50;49,92
3308,00;49,98
3307,50;50,03
3307,00;50,07
3306,50;50,10
3306,00;50,13
3305,50;50,16
3305,00;50,20
3304,50;50,24
3304,00;50,30
3303,50;50,35
3303,00;50,39
3302,50;50,43
3302,00;50,47
3301,50;50,51
3301,00;50,56
3300,50;50,61
3300,00;50,65
3299,50;50,70
3299,00;50,76
3298,50;50,83
3298,00;50,89
3297,50;50,94
3297,00;50,97
3296,50;50,98
3296,00;51,00
3295,50;51,03
3295,00;51,08
3294,50;51,14
3294,00;51,19
3293,50;51,23
3293,00;51,27
3292,50;51,32
3292,00;51,36
3291,50;51,39
3291,00;51,42
3290,50;51,46
3290,00;51,50
3289,50;51,54
3289,00;51,57
3288,50;51,59
3288,00;51,62
3287,50;51,68
3287,00;51,74
3286,50;51,81
3286,00;51,87
3285,50;51,91
3285,00;51,92
3284,50;51,93
3284,00;51,96
3283,50;52,01
3283,00;52,09
3282,50;52,15
3282,00;52,20
3281,50;52,23
3281,00;52,26
3280,50;52,30
3280,00;52,34
3279,50;52,39
3279,00;52,44
3278,50;52,48
3278,00;52,51
3277,50;52,53
3277,00;52,55
3276,50;52,59
3276,00;52,65
3275,50;52,71
3275,00;52,76
3274,50;52,80
3274,00;52,83
3273,50;52,88
3273,00;52,92
3272,50;52,96
3272,00;52,97
3271,50;52,99
3271,00;53,02
