Created as New Dataset;
cm-1;%T
3411,00;57,16
3410,50;57,06
3410,00;56,97
3409,50;56,90
3409,00;56,86
3408,50;56,83
3408,00;56,79
3407,50;56,74
3407,00;56,66
3406,50;56,57
3406,00;56,52
3405,50;56,49
3405,00;56,46
3404,50;56,40
3404,00;56,34
3403,50;56,28
3403,00;56,23
3402,50;56,17
3402,00;56,08
3401,50;55,98
3401,00;55,87
3400,50;55,79
3400,00;55,74
3399,50;55,73
3399,00;55,72
3398,50;55,70
3398,00;55,66
3397,50;55,60
3397,00;55,53
3396,50;55,47
3396,00;55,42
3395,50;55,38
3395,00;55,34
3394,50;55,29
3394,00;55,24
3393,50;55,19
3393,00;55,13
3392,50;55,07
3392,00;55,01
3391,50;54,97
3391,00;54,93
3390,50;54,89
3390,00;54,85
3389,50;54,81
3389,00;54,76
3388,50;54,71
3388,00;54,67
3387,50;54,64
3387,00;54,62
3386,50;54,60
3386,00;54,58
3385,50;54,55
3385,00;54,51
3384,50;54,46
3384,00;54,39
3383,50;54,32
3383,00;54,26
3382,50;54,21
3382,00;54,18
3381,50;54,14
3381,00;54,10
3380,50;54,05
3380,00;54,02
3379,50;53,99
3379,00;53,95
3378,50;53,90
3378,00;53,84
3377,50;53,81
3377,00;53,78
3376,50;53,76
3376,00;53,75
3375,50;53,76
3375,00;53,75
3374,50;53,73
3374,00;53,68
3373,50;53,63
3373,00;53,57
3372,50;53,51
3372,00;53,46
3371,50;53,43
3371,00;53,40
3370,50;53,36
3370,00;53,31
3369,50;53,28
3369,00;53,26
3368,50;53,24
3368,00;53,21
3367,50;53,19
3367,00;53,18
3366,50;53,18
3366,00;53,19
3365,50;53,18
3365,00;53,17
3364,50;53,13
3364,00;53,10
3363,50;53,07
3363,00;53,04
3362,50;53,00
3362,00;52,96
3361,50;52,93
3361,00;52,92
3360,50;52,92
3360,00;52,93
3359,50;52,93
3359,00;52,92
3358,50;52,89
3358,00;52,86
3357,50;52,83
3357,00;52,78
3356,50;52,74
3356,00;52,72
3355,50;52,72
3355,00;52,72
3354,50;52,73
3354,00;52,74
3353,50;52,75
3353,00;52,73
3352,50;52,71
3352,00;52,67
3351,50;52,62
3351,00;52,57
3350,50;52,53
3350,00;52,52
3349,50;52,52
3349,00;52,54
3348,50;52,55
3348,00;52,56
3347,50;52,57
3347,00;52,59
3346,50;52,60
3346,00;52,61
3345,50;52,60
3345,00;52,55
3344,50;52,49
3344,00;52,45
3343,50;52,43
3343,00;52,43
3342,50;52,43
3342,00;52,43
3341,50;52,43
3341,00;52,43
3340,50;52,42
3340,00;52,42
3339,50;52,43
3339,00;52,44
3338,50;52,44
3338,00;52,45
3337,50;52,45
3337,00;52,45
3336,50;52,42
3336,00;52,38
3335,50;52,36
3335,00;52,35
3334,50;52,35
3334,00;52,37
3333,50;52,39
3333,00;52,40
3332,50;52,38
3332,00;52,36
3331,50;52,35
3331,00;52,33
3330,50;52,30
3330,00;52,27
3329,50;52,25
3329,00;52,24
3328,50;52,26
3328,00;52,31
3327,50;52,35
3327,00;52,37
3326,50;52,37
3326,00;52,36
3325,50;52,35
3325,00;52,34
3324,50;52,31
3324,00;52,28
3323,50;52,26
3323,00;52,25
3322,50;52,27
3322,00;52,30
3321,50;52,34
3321,00;52,36
3320,50;52,37
3320,00;52,38
3319,50;52,40
3319,00;52,40
3318,50;52,38
3318,00;52,35
3317,50;52,33
3317,00;52,32
3316,50;52,32
3316,00;52,32
3315,50;52,34
3315,00;52,35
3314,50;52,34
3314,00;52,32
3313,50;52,30
3313,00;52,30
3312,50;52,31
3312,00;52,33
3311,50;52,35
3311,00;52,35
3310,50;52,33
3310,00;52,31
3309,50;52,29
3309,00;52,29
3308,50;52,29
3308,00;52,30
3307,50;52,30
3307,00;52,31
3306,50;52,30
3306,00;52,30
3305,50;52,29
3305,00;52,28
3304,50;52,29
3304,00;52,31
3303,50;52,32
3303,00;52,32
3302,50;52,31
3302,00;52,31
3301,50;52,33
3301,00;52,35
3300,50;52,36
3300,00;52,36
3299,50;52,36
3299,00;52,37
3298,50;52,38
3298,00;52,38
3297,50;52,38
3297,00;52,36
3296,50;52,35
3296,00;52,34
3295,50;52,34
3295,00;52,32
3294,50;52,30
3294,00;52,28
3293,50;52,26
3293,00;52,26
3292,50;52,27
3292,00;52,27
3291,50;52,28
3291,00;52,29
3290,50;52,32
3290,00;52,34
3289,50;52,35
3289,00;52,33
3288,50;52,31
3288,00;52,30
3287,50;52,30
3287,00;52,30
3286,50;52,30
3286,00;52,30
3285,50;52,31
3285,00;52,33
3284,50;52,35
3284,00;52,37
3283,50;52,36
3283,00;52,35
3282,50;52,33
3282,00;52,32
3281,50;52,33
3281,00;52,35
3280,50;52,37
3280,00;52,39
3279,50;52,40
3279,00;52,40
3278,50;52,40
3278,00;52,40
3277,50;52,40
3277,00;52,37
3276,50;52,34
3276,00;52,34
3275,50;52,36
3275,00;52,39
3274,50;52,42
3274,00;52,44
3273,50;52,44
3273,00;52,42
3272,50;52,39
3272,00;52,38
3271,50;52,38
3271,00;52,39
3270,50;52,40
3270,00;52,40
3269,50;52,41
3269,00;52,43
3268,50;52,44
3268,00;52,46
3267,50;52,46
3267,00;52,46
3266,50;52,45
3266,00;52,45
3265,50;52,46
3265,00;52,48
3264,50;52,49
3264,00;52,49
3263,50;52,48
3263,00;52,47
3262,50;52,47
3262,00;52,48
3261,50;52,50
3261,00;52,52
3260,50;52,52
3260,00;52,53
3259,50;52,54
3259,00;52,54
3258,50;52,53
3258,00;52,53
3257,50;52,53
3257,00;52,53
3256,50;52,53
3256,00;52,54
3255,50;52,55
3255,00;52,56
3254,50;52,55
3254,00;52,56
3253,50;52,59
3253,00;52,63
3252,50;52,66
3252,00;52,68
3251,50;52,69
3251,00;52,70
3250,50;52,71
3250,00;52,73
3249,50;52,75
3249,00;52,77
3248,50;52,78
3248,00;52,79
3247,50;52,82
3247,00;52,85
3246,50;52,89
3246,00;52,90
3245,50;52,90
3245,00;52,89
3244,50;52,92
3244,00;52,97
3243,50;53,02
3243,00;53,05
3242,50;53,06
3242,00;53,05
3241,50;53,05
3241,00;53,06
3240,50;53,07
3240,00;53,10
3239,50;53,15
3239,00;53,20
3238,50;53,23
3238,00;53,25
3237,50;53,26
3237,00;53,28
3236,50;53,30
3236,00;53,33
3235,50;53,36
3235,00;53,40
3234,50;53,43
3234,00;53,44
3233,50;53,43
3233,00;53,42
3232,50;53,43
3232,00;53,46
3231,50;53,51
3231,00;53,55
3230,50;53,60
3230,00;53,64
3229,50;53,68
3229,00;53,70
3228,50;53,72
3228,00;53,74
