Created as New Dataset;
cm-1;%T
3279,00;54,77
3278,50;54,77
3278,00;54,77
3277,50;54,77
3277,00;54,77
3276,50;54,77
3276,00;54,78
3275,50;54,80
3275,00;54,82
3274,50;54,85
3274,00;54,86
3273,50;54,87
3273,00;54,87
3272,50;54,88
3272,00;54,90
3271,50;54,93
3271,00;54,96
3270,50;54,98
3270,00;55,01
3269,50;55,05
3269,00;55,08
3268,50;55,08
3268,00;55,08
3267,50;55,08
3267,00;55,08
3266,50;55,10
3266,00;55,13
3265,50;55,15
3265,00;55,17
3264,50;55,19
3264,00;55,22
3263,50;55,25
3263,00;55,29
3262,50;55,34
3262,00;55,40
3261,50;55,46
3261,00;55,51
3260,50;55,53
3260,00;55,54
3259,50;55,55
3259,00;55,56
3258,50;55,59
3258,00;55,63
3257,50;55,68
3257,00;55,71
3256,50;55,73
3256,00;55,74
3255,50;55,75
3255,00;55,76
3254,50;55,77
3254,00;55,81
3253,50;55,87
3253,00;55,93
3252,50;55,99
3252,00;56,03
3251,50;56,05
3251,00;56,07
3250,50;56,09
3250,00;56,13
3249,50;56,18
3249,00;56,22
3248,50;56,26
3248,00;56,29
3247,50;56,33
3247,00;56,37
3246,50;56,41
3246,00;56,43
3245,50;56,45
3245,00;56,48
3244,50;56,52
3244,00;56,57
3243,50;56,63
3243,00;56,70
3242,50;56,77
3242,00;56,83
3241,50;56,87
3241,00;56,90
3240,50;56,93
3240,00;56,98
3239,50;57,03
3239,00;57,08
3238,50;57,13
3238,00;57,17
3237,50;57,22
3237,00;57,27
3236,50;57,32
3236,00;57,36
3235,50;57,41
3235,00;57,47
3234,50;57,53
3234,00;57,59
3233,50;57,64
3233,00;57,68
3232,50;57,73
3232,00;57,79
3231,50;57,86
3231,00;57,93
3230,50;57,99
3230,00;58,05
3229,50;58,11
3229,00;58,18
3228,50;58,25
3228,00;58,32
