Created as New Dataset;
cm-1;%T
3454,00;57,60
3453,50;57,51
3453,00;57,43
3452,50;57,35
3452,00;57,27
3451,50;57,19
3451,00;57,09
3450,50;56,99
3450,00;56,92
3449,50;56,86
3449,00;56,81
3448,50;56,74
3448,00;56,63
3447,50;56,50
3447,00;56,38
3446,50;56,28
3446,00;56,20
3445,50;56,13
3445,00;56,08
3444,50;56,03
3444,00;55,98
3443,50;55,92
3443,00;55,84
3442,50;55,76
3442,00;55,69
3441,50;55,63
3441,00;55,56
3440,50;55,47
3440,00;55,40
3439,50;55,33
3439,00;55,27
3438,50;55,19
3438,00;55,10
3437,50;55,02
3437,00;54,94
3436,50;54,86
3436,00;54,79
3435,50;54,72
3435,00;54,65
3434,50;54,58
3434,00;54,52
3433,50;54,48
3433,00;54,43
3432,50;54,36
3432,00;54,28
3431,50;54,21
3431,00;54,13
3430,50;54,05
3430,00;53,98
3429,50;53,94
3429,00;53,91
3428,50;53,87
3428,00;53,81
3427,50;53,74
3427,00;53,66
3426,50;53,60
3426,00;53,55
3425,50;53,52
3425,00;53,46
3424,50;53,38
3424,00;53,30
3423,50;53,23
3423,00;53,19
3422,50;53,15
3422,00;53,11
3421,50;53,05
3421,00;52,98
3420,50;52,91
3420,00;52,85
3419,50;52,80
3419,00;52,77
3418,50;52,74
3418,00;52,72
3417,50;52,69
3417,00;52,65
3416,50;52,58
3416,00;52,49
3415,50;52,40
3415,00;52,31
3414,50;52,22
3414,00;52,15
3413,50;52,11
3413,00;52,08
3412,50;52,06
3412,00;52,03
3411,50;51,98
3411,00;51,93
3410,50;51,88
3410,00;51,82
3409,50;51,78
3409,00;51,75
3408,50;51,72
3408,00;51,69
3407,50;51,67
3407,00;51,63
3406,50;51,58
3406,00;51,52
3405,50;51,47
3405,00;51,41
3404,50;51,35
3404,00;51,31
3403,50;51,28
3403,00;51,26
3402,50;51,23
3402,00;51,19
3401,50;51,15
3401,00;51,12
3400,50;51,09
3400,00;51,06
3399,50;51,05
3399,00;51,04
3398,50;51,01
3398,00;50,97
3397,50;50,92
3397,00;50,87
3396,50;50,84
3396,00;50,82
3395,50;50,80
3395,00;50,78
3394,50;50,75
3394,00;50,73
3393,50;50,68
3393,00;50,63
3392,50;50,58
3392,00;50,56
3391,50;50,56
3391,00;50,56
3390,50;50,54
3390,00;50,52
3389,50;50,50
3389,00;50,48
3388,50;50,45
3388,00;50,43
3387,50;50,42
3387,00;50,42
3386,50;50,42
3386,00;50,42
3385,50;50,41
3385,00;50,39
3384,50;50,37
3384,00;50,36
3383,50;50,33
3383,00;50,30
3382,50;50,26
3382,00;50,22
3381,50;50,19
3381,00;50,18
3380,50;50,18
3380,00;50,20
3379,50;50,23
3379,00;50,24
3378,50;50,23
3378,00;50,23
3377,50;50,22
3377,00;50,22
3376,50;50,21
3376,00;50,20
3375,50;50,20
3375,00;50,21
3374,50;50,21
3374,00;50,20
3373,50;50,20
3373,00;50,19
3372,50;50,18
3372,00;50,17
3371,50;50,17
3371,00;50,16
3370,50;50,14
3370,00;50,13
3369,50;50,12
3369,00;50,12
3368,50;50,14
3368,00;50,16
3367,50;50,18
3367,00;50,17
3366,50;50,16
3366,00;50,16
3365,50;50,19
3365,00;50,23
3364,50;50,27
3364,00;50,28
3363,50;50,28
3363,00;50,27
3362,50;50,26
3362,00;50,25
3361,50;50,27
3361,00;50,30
3360,50;50,33
3360,00;50,35
3359,50;50,35
3359,00;50,35
3358,50;50,35
3358,00;50,37
3357,50;50,40
3357,00;50,43
3356,50;50,45
3356,00;50,46
3355,50;50,48
3355,00;50,50
3354,50;50,54
3354,00;50,56
3353,50;50,57
3353,00;50,57
